DEPT,BASEMENT,CALI,DCALI_FINAL,DTC,DTS,FLWPMPS,GR,LLD,LLM,LLS,NPHI,RHOB,ROP,RPM,TORQUE,WELL,WOB
3670.4016,0,,0.034008239,53.21742249,96.67006683,467.9599915,207.4754181,2184.905029,,366.7577515,0.059792653,2.62775588,18.45881653,177.9839935,9164.664063,15-1-SN-2X,40.58120346
3670.554,0,,0.045000076,52.7230072,96.87462616,464.1499939,208.0256958,2186.039063,,362.496582,0.061000001,2.638963223,16.38542938,176.4600067,9132.660156,15-1-SN-2X,40.69549942
3670.7064,0,,0.056010217,52.29005814,96.79203033,463,209.2541657,2091.731934,,346.5909424,0.059018374,2.643414736,15.5141983,175.4680023,9123.532227,15-1-SN-2X,40.70871735
3670.8588,0,,0.059995189,52.13016129,97.13188171,463,209.707077,2042.445801,,332.7610779,0.053622048,2.635847807,18.29932594,175,9141.345703,15-1-SN-2X,40.68117905
3671.0112,0,,0.057996996,52.37559128,98.24268341,463,205.7554321,2142.487793,,331.0270691,0.048811022,2.622451544,19.29862213,175.1119995,9183.616211,15-1-SN-2X,40.6779213
3671.1636,0,,0.056004982,52.80090714,99.03697968,463,195.6634216,2354.479981,,341.5525208,0.046999998,2.611225843,13.65882301,176.6360016,9191.998047,15-1-SN-2X,40.92176056
3671.316,0,,0.055999756,53.10465622,99.20166779,463,184.1010742,2613.958984,,358.3651428,0.046999998,2.607396364,12.9762907,177,9160.360352,15-1-SN-2X,41.17140198
3671.4684,0,,0.061044317,53.11156464,98.62597656,462.6579895,177.1192169,3005.625,,381.4128113,0.04620735,2.610378027,18.84374428,176.6580048,9144.208008,15-1-SN-2X,41.16294098
3671.6208,0,,0.077977844,52.95468521,98.52116394,462,175.0167236,3605.112549,,409.4510803,0.044207349,2.616378069,22.42256928,176,9160.311523,15-1-SN-2X,40.83943939
3671.7732,0,,0.10902635,52.99894333,99.17570496,462,173.4785156,4218.489258,,431.3113403,0.044188976,2.619207382,18.31458473,176,9162.597656,15-1-SN-2X,40.54226303
3671.9256,0,,0.128947422,53.5163002,100.6992035,462.6279907,168.0267334,4464.516602,,432.7673645,0.05313386,2.615622044,13.61766911,176,9134.740234,15-1-SN-2X,40.76004028
3672.078,0,,0.126000404,54.67359924,103.6903534,463,153.511673,4096.537109,,408.8902893,0.081438325,2.608433008,12.72454548,174.8300018,9114.099609,15-1-SN-2X,40.9239006
3672.2304,0,,0.113987245,56.34572601,108.1659241,463,128.9458923,3242.303955,,364.6364136,0.134950131,2.59824419,16.15235329,172.6959992,9105.416016,15-1-SN-2X,40.97103882
3672.3828,0,,0.10900674,58.05780792,112.8765564,463,103.52108,2330.810791,,315.4138489,0.190664038,2.583866119,12.61121178,171.1719971,9092.461914,15-1-SN-2X,41.1767807
3672.5352,0,,0.114010774,59.09389114,116.3814316,463,87.2142868,1704.690674,,277.0704956,0.207451448,2.569829464,12.45621014,171,9091,15-1-SN-2X,41.15943909
3672.6876,0,,0.121978827,59.88002777,118.0461044,463,79.60820007,1366.549805,,250.7058868,0.195433065,2.571341276,13.86149979,171,9103.702148,15-1-SN-2X,41.09181976
3672.84,0,,0.119000435,60.90583801,118.65168,463,73.6820221,1161.674194,,230.493042,0.188018367,2.592889786,14.74636173,171,9100.200195,15-1-SN-2X,40.90399933
3672.9924,0,,0.112000465,61.77566528,118.9124908,463,66.20339203,1016.772156,,214.6399689,0.183414698,2.620115519,18.49369049,171,9024.761719,15-1-SN-2X,40.42394257
3673.1448,0,,0.112000465,62.17366409,119.0647507,463.723999,60.10409164,933.1151123,,205.7275391,0.180207342,2.63637805,20.38286591,171,8931.223633,15-1-SN-2X,40.47240067
3673.2972,0,,0.111990005,61.98832703,119.9948731,464,58.17871857,911.736145,,204.7606964,0.179792658,2.639207363,16.87462997,171,8887.280273,15-1-SN-2X,40.58747864
3673.4496,0,,0.104021005,61.62840653,,464,58.53297043,950.052124,,211.0744171,0.182188973,2.636811018,15.45249176,171,8845.255859,15-1-SN-2X,40.53367996
3673.602,0,,0.098999977,61.30874634,,464,58.64057159,1036.460449,,221.3390808,0.185188979,2.635792732,22.86744309,171,8748.990234,15-1-SN-2X,40.09600067
3673.7544,0,,0.104015775,60.83065414,,464,58.64647675,1128.026245,,228.7739105,0.188188985,2.638981581,19.43963623,171,8748.227539,15-1-SN-2X,40.55319977
3673.9068,0,,0.109991811,60.57308579,,463.4660034,58.62757874,1186.597656,,230.1643219,0.191981629,2.642396212,16.24624062,171,8816.351563,15-1-SN-2X,40.89291763
3674.0592,0,,0.107991956,60.45246887,,463,57.89478684,1228.011231,,229.3196259,0.196188971,2.642603636,15.12182427,171,8871.55957,15-1-SN-2X,40.96936035
3674.2116,0,,0.10201592,60.55545807,,463.1159973,56.92193604,1319.748047,,232.1492462,0.195622042,2.642792702,15.96768379,171.1159973,8853.517578,15-1-SN-2X,40.71723938
3674.364,0,,0.109999657,60.60832596,,464.6400147,56.89270783,1518.735962,,242.6005096,0.189225718,2.646774292,13.8401947,172.6399994,8755.219727,15-1-SN-2X,40.54959869
3674.5164,0,,0.128029019,60.525383,,463.8359985,57.68823242,1784.460815,,259.2741699,0.185000002,2.654170513,13.75725365,175.3280029,8843.162109,15-1-SN-2X,40.12005997
3674.6688,0,,0.138985559,60.09201813,,463,57.88993454,2006.403442,,275.1577759,0.185000002,2.661774159,15.47417545,177,8931.599609,15-1-SN-2X,39.1313591
3674.8212,0,,0.147005543,59.54489899,,462.2579956,57.66207123,2155.62915,,286.3579712,0.182622045,2.667585373,16.79262734,176.7879944,8962.416016,15-1-SN-2X,37.61676025
3674.9736,0,,0.150989562,59.29889298,,456.9240112,58.20160294,2290.717041,,293.97229,0.177018374,2.669603586,19.70678711,175.2640076,9066.047852,15-1-SN-2X,36.44328308
3675.126,0,,0.149000168,59.20830536,,454.7399902,59.1153183,2409.971191,,297.5357361,0.173207343,2.66899991,26.38193131,175,8959.259766,15-1-SN-2X,36.40380096
3675.2784,0,,0.149023697,58.94564819,,455.1759949,59.65555954,2451.977539,,295.7553101,0.172000006,2.670188904,22.7442646,175,8855.816406,15-1-SN-2X,36.95080185
3675.4308,0,,0.157988221,58.74636459,,459.3099976,60.22948456,2410.624756,,290.2233582,0.17160368,2.673585415,7.683045864,175.7700043,8816.238281,15-1-SN-2X,37.72392273
3675.5832,0,,0.176034942,58.4741478,,470.7399902,60.63388443,2338.283691,,283.0880432,0.17139633,2.675603628,11.84494019,179.5800018,8852.051758,15-1-SN-2X,38.08967972
3675.7356,0,,0.202929482,58.08744431,,465.2200012,60.61643219,2296.863525,,277.1834717,0.172792658,2.673810959,17.76734734,176.6100006,8872.950195,15-1-SN-2X,38.98427963
3675.888,0,,0.227999687,57.43354034,,462,60.62170029,2339.720459,,276.7229004,0.173999995,2.67160368,18.28216553,175.4400024,8976.040039,15-1-SN-2X,39.79039764
3676.0404,0,,0.238007754,56.6435585,,461.7980042,60.10969925,2484.013916,,282.7765198,0.17241469,2.671792746,14.81650734,176,9121.442383,15-1-SN-2X,40.29999924
3676.1928,0,,0.240996257,55.88689041,,461.0360107,58.7537117,2668.049805,,290.3578796,0.169207349,2.674585342,14.45979881,176,9213.643555,15-1-SN-2X,40.29999924
3676.3452,0,,0.248036742,55.53152847,,461.7260132,58.09710312,2808.210938,,295.1542358,0.167999998,2.678189039,11.88883781,176,9061.910156,15-1-SN-2X,39.94425964
3676.4976,0,,0.275926828,55.3712616,,463.9519959,58.74656296,2947.429932,,299.7106628,0.167999998,2.679603577,12.78613091,176.4880066,9002.024414,15-1-SN-2X,39.44887924
3676.65,0,,0.331000328,55.51865768,,465.25,59.10966873,3241.520264,,308.4913635,0.167207345,2.678999901,15.24084091,176.75,9003.5,15-1-SN-2X,39.11750031
3676.8024,0,,0.395112872,55.59729767,,463.071991,58.48475266,3705.124023,,319.7073669,0.166792646,2.679396391,14.10423279,176.0240021,9012.236328,15-1-SN-2X,39.27283859
3676.9548,0,,0.437943518,55.90876007,,467.6440125,58.1720047,4150.436035,,327.3481751,0.169981629,2.68079257,14.15414047,177.5480042,9090.72168,15-1-SN-2X,40.08818054
3677.1072,0,,0.44799602,56.51262665,,472.7520142,58.94684601,4419.293457,,328.7646179,0.173396319,2.682792664,14.66007423,179.0720062,9082.912109,15-1-SN-2X,40.20136261
3677.2596,0,,0.445007533,57.01521683,,472.1260071,60.08390045,4486.900879,,325.8319092,0.172018364,2.684396267,13.91366863,179.1060028,9048.549805,15-1-SN-2X,40.30754089
3677.412,0,,0.470000267,58.02706528,,448.0599976,60.9957695,4446.324707,,323.2393189,0.166622043,2.683414698,11.45857048,170.6399994,8609.740234,15-1-SN-2X,40.77259827
3677.5644,0,,0.544250667,59.38947296,,258.321991,62.24900055,4422.678711,,327.3344727,0.16220735,2.677036762,10.93616772,89.86800385,3259.738037,15-1-SN-2X,40.17061997
3677.7168,0,,0.639874876,61.0366478,,367.0079956,64.50878906,4395.648926,,337.8771668,0.160603672,2.667829514,16.71623802,136.9920044,5896.52002,15-1-SN-2X,25.73951912
3677.8692,0,,0.714041591,62.64407349,,472.8859863,69.096138,4233.380371,,346.3665466,0.15960367,2.66379261,26.01878357,182.6159973,8696.832031,15-1-SN-2X,20.55278015
3678.0216,0,,0.745916605,63.88301468,,466.7839966,77.92155457,3818.082764,,340.4419556,0.158207342,2.6677742,19.67204666,179.8919983,8788.211914,15-1-SN-2X,30.87451935
3678.174,0,,0.720000267,64.63549805,,465.2600098,88.81476593,3091.826172,,307.8762207,0.158188984,2.668433189,8.398516655,179.1300049,9008.429688,15-1-SN-2X,37.11529923
3678.3264,0,,0.599587321,64.69680786,,461.8399963,95.5063324,2249.366699,,259.0037842,0.163963258,2.64754343,6.234426975,178.3679962,9032.095703,15-1-SN-2X,40.32247925
3678.4788,0,,0.442206919,64.27983856,,460.7879944,96.06550598,1669.209473,,222.1501617,0.17594488,2.608543396,6.344750881,178.3939972,9032.667969,15-1-SN-2X,41.52666092
3678.6312,0,,0.362006992,63.17760468,,462.3120117,94.49176788,1499.826416,,207.4594574,0.190152228,2.581036806,6.467227936,179,9051.616211,15-1-SN-2X,41.44440079
3678.7836,0,,0.366986543,61.1842308,,463.8359985,93.69306946,1661.449585,,211.8629303,0.19681102,2.576981545,7.13395071,179,9079.047852,15-1-SN-2X,41.36820221
3678.936,0,,0.376000404,58.7747879,,466.0400085,93.17922211,2103.331787,,233.5402679,0.178750649,2.57881093,7.092765808,179.6799927,9101.040039,15-1-SN-2X,40.6867981
3679.0884,0,,0.387107283,56.86106491,,466.5580139,93.14810181,2656.08252,,264.3225403,0.136165351,2.574225664,8.899064064,180,9102.927734,15-1-SN-2X,40.3213768
3679.2408,0,,0.427946866,56.14097214,,465.5920105,94.80554962,3037.587402,,290.0177918,0.101469815,2.570792675,10.23395252,179.7960053,9107.259766,15-1-SN-2X,40.3925972
3679.3932,0,,0.475035667,56.58790588,,464.0679932,97.77211762,3235.024414,,302.7461548,0.09039633,2.573981524,7.326899052,179.0339966,9156.790039,15-1-SN-2X,40.88790131
3679.5456,0,,0.501929283,57.63085175,,466.9119873,100.2712174,3515.444824,,301.6913452,0.092188977,2.576999903,11.1201582,179.7279968,9110.952148,15-1-SN-2X,40.47320175
3679.698,0,,0.515000343,58.75361252,,465.0599976,101.2849121,3956.346924,,285.1781006,0.094792649,2.574225664,12.10633087,179.0200043,9117.5,15-1-SN-2X,40.11400223
3679.8504,0,,0.516976655,59.70455551,,461.7479858,99.88897705,4302.65625,,258.1148682,0.101944886,2.568414688,11.53162479,178,9156.860352,15-1-SN-2X,39.99568176
3680.0028,0,,0.508012116,60.6675148,,460.9719849,94.53505707,4353.010742,,236.1176758,0.126060367,2.570755959,15.83872223,177.9859924,9198.517578,15-1-SN-2X,40.25518036
3680.1552,0,,0.498015821,61.9827385,,459.4479981,86.96521759,4133.239258,,227.1005707,0.166834652,2.58830452,14.42681694,177.223999,9226.711914,15-1-SN-2X,40.53712082
3680.3076,0,,0.509968877,63.33944321,,459,82.03688049,3668.712891,,222.45578,0.198359579,2.613908052,15.06429482,177,9055.307617,15-1-SN-2X,36.78944016
3680.46,0,,0.56799984,64.10433197,,459.8999939,81.60107422,2944.334473,,209.4716492,0.19905512,2.633359671,15.72207165,177.6000061,8896.799805,15-1-SN-2X,30.96199989
3680.6124,0,,0.654167593,64.20944977,,462.4960022,84.27613831,2168.146729,,187.3404236,0.186433062,2.634451389,14.74485588,179.0619965,8886.814453,15-1-SN-2X,25.21608162
3680.7648,0,,0.717916727,63.75838471,,468.5920105,89.54411316,1658.242676,,168.8571167,0.181396321,2.610939503,18.70834351,179.8240051,8884.52832,15-1-SN-2X,27.38015938
3680.9172,0,,0.743000031,62.85095978,,465.3120117,96.2697525,1478.026611,,161.2300568,0.184377953,2.576902866,24.65877533,179.4140015,8926.192383,15-1-SN-2X,29.42117882
3681.0696,0,,0.743000031,61.52130508,,461.3039856,101.3438721,1447.286133,,157.6246643,0.189188972,2.564755917,27.83673859,178.6519928,8994.62793,15-1-SN-2X,31.64795876
3681.222,0,,0.734000206,60.44050598,,460,103.574852,1447.804443,,153.2882538,0.191396326,2.587852955,23.58313179,178,9036.089844,15-1-SN-2X,33.78549957
3681.3744,0,,0.716932058,60.51208878,,460,104.7907486,1457.708374,,148.957077,0.193585306,2.626663923,18.2418251,178,8821.967773,15-1-SN-2X,33.82360077
3681.5268,0,,0.691033959,60.61391449,,460,105.2105942,1459.059692,,144.9728088,0.196792647,2.658511877,18.10024071,178,8773.320313,15-1-SN-2X,34.24209976
3681.6792,0,,0.677017033,60.80111313,,460.7919922,103.1609345,1421.960449,,139.7814636,0.195225716,2.679341316,20.16370201,178,8722.835938,15-1-SN-2X,34.43247986
3681.8316,0,,0.689965606,60.93984222,,462,99.52378082,1340.740845,,133.0858307,0.187433064,2.690585375,16.48841667,178,8669.639648,15-1-SN-2X,34.3726387
3681.984,0,,0.701000214,61.52474213,,462,97.23783875,1250.360474,,126.9234085,0.179622039,2.687451363,12.75751782,178,8730.599609,15-1-SN-2X,34.43359757
3682.1364,0,,0.68692708,62.63448715,,464.04599,96.43721008,1180.778931,,122.2276993,0.175999999,2.669884443,14.15104103,178.6820068,8786.103516,15-1-SN-2X,30.27297974
3682.2888,0,,0.659036994,63.82078171,,463.6679993,94.85527039,1132.441528,,117.6349793,0.17798163,2.64965868,17.92432213,178.5559998,8619.412109,15-1-SN-2X,20.64435959
3682.4412,0,,0.634003758,64.41708374,,461.5880127,92.07475281,1105.889893,,112.2971802,0.184963256,2.637622118,17.42332649,177.5879974,8406.101563,15-1-SN-2X,11.37844086
3682.5936,0,,0.636992216,63.99943924,,460.0639954,89.13873291,1109.397095,,107.0279083,0.197341204,2.63281107,20.43064117,176.0639954,8495.255859,15-1-SN-2X,12.70431995
3682.746,0,,0.680000305,62.80960083,,461.4599915,86.18010712,1139.591431,,103.1378021,0.216908142,2.629414797,26.35994148,176.7299957,8575.650391,15-1-SN-2X,12.80379963
3682.8984,0,,0.730038762,61.3401947,,464.9519959,83.00569153,1186.768799,,101.5383072,0.23754856,2.626207352,34.30925751,177.9839935,8649.263672,15-1-SN-2X,13.52355957
3683.0508,0,,0.744980276,60.21969223,,466.2219849,80.95333862,1244.990723,,102.1521378,0.242829397,2.625792742,26.09999275,178.2380066,8656.629883,15-1-SN-2X,15.23551941
3683.2032,0,,0.754045487,59.58993149,,461.0639954,80.41223908,1308.290283,,104.1552734,0.231658801,2.627000094,7.485532761,176.0319977,8537.288086,15-1-SN-2X,18.09976006
3683.3556,0,,0.788908064,59.03858566,,464.1119995,79.76750183,1378.193604,,105.6987763,0.217640415,2.626207352,14.41928768,177.5559998,8360.503906,15-1-SN-2X,16.65958023
3683.508,0,,0.791000366,58.2521286,,464.4599915,78.50614166,1522.437622,,106.5480728,0.211396322,2.625,22.11075211,178,8621.120117,15-1-SN-2X,16.23999977
3683.6604,0,,0.732863843,57.71889877,,464,77.38309479,1843.216553,,110.8340912,0.213585302,2.626188994,21.93123817,178,8696.438477,15-1-SN-2X,16.08597946
3683.8128,0,,0.681067705,57.33893967,,465.0239868,76.39920044,2271.208496,,119.6065216,0.214018375,2.628396273,23.32796478,178.2559967,8244.992188,15-1-SN-2X,15.84135914
3683.9652,0,,0.672991157,57.03598404,,477.2160034,75.67076874,2546.786621,,125.8681793,0.203866139,2.628603697,31.10456848,181.3040009,8113.928223,15-1-SN-2X,17.16724014
3684.1176,0,,0.666018665,57.34364319,,477.0599976,75.39469147,2504.789307,,122.5802002,0.186262474,2.625622034,26.18697929,180.8240051,8234.52832,15-1-SN-2X,18.83415985
3684.27,0,,0.623000145,59.3628273,,470.7999878,74.66075134,2231.012207,,110.4841995,0.174414694,2.613677263,10.24912167,178.949997,8422.25,15-1-SN-2X,19.14249992
